archive,catalog_id,title_caption,source_url,topic,script_pages,downloaded,in_lightroom,metadata_attached,archive_filename,keywords
Nevada Historical Society,CHS-5712,,,,,,,,,
Nevada Historical Society,CC-00425,,,,,,,,,
Nevada Historical Society,CC-00698,698,,,,,,,,
Nevada Historical Society,CC-00393,393,,,,,,,,
Nevada Historical Society,CC-00392,,,,,,,,,
Nevada Historical Society,CC-00695,695,,,,,,,,
Nevada Historical Society,CC-00711,711,,,,,,,,
Nevada Historical Society,CC-00699,699,,,,,,,,
Nevada Historical Society,CC-00700,700,,,,,,,,
Nevada Historical Society,CC-01059,,,,,,,,,
Nevada Historical Society,CC-00710,710,,,,,,,,
Nevada Historical Society,CC-00950,CC 00950,,,,,,,,
Nevada Historical Society,CC-01204,1204,,,,,,,,
Nevada Historical Society,CC-01571,,,,,,,,,
Nevada Historical Society,CC-01681,,,,,,,,,
Nevada Historical Society,chs-m958,chs m958,,,,,,,,
Town of Tonopah,TNV005,"Nevada-California Power Company facility, 1906",https://www.tonopahnevada.com/tonopah-historic-photos/,P.119,,Yes,Yes,Yes,,
Town of Tonopah,TNV002,"Double-jack drilling contest, Tonopah, July 4, 1903",https://www.tonopahnevada.com/tonopah-historic-photos/,P.178,,Yes,Yes,Yes,,
Town of Tonopah,TNV004,"Boxing match, Tonopah Athletic Club, 1900s",https://www.tonopahnevada.com/tonopah-historic-photos/,P.178,,Yes,Yes,Yes,,
UNLV Special Collections,pho019907,"Clara Beatty, former director of the Nevada State Historical Society, undated",http://n2t.net/ark:/62930/d1df6k73z,,,,,,,
UNLV Special Collections,pho019908,"Eva Stewart, undated",http://n2t.net/ark:/62930/d18p5vf09,,,,,,,
UNLV Special Collections,pho019909,"Mrs. Clarence Mackay, undated",http://n2t.net/ark:/62930/d14x54m6x,,,,,,,
UNLV Special Collections,pho019912,"Anne Martin campaign for U.S. Senate, approximately 1918-1920",http://n2t.net/ark:/62930/d1rn30c3r,,,Yes,Yes,Yes,,
UNLV Special Collections,pho019913,"Groundbreaking ceremony: Al Coradetti, Rodney Colton, Ira Earl, Frank Gusewelle (county/city commissioners), undated",http://n2t.net/ark:/62930/d1n00zz1c,,,,,,,
UNLV Special Collections,pho019915,"Pioche, Nevada, 1885",http://n2t.net/ark:/62930/d1cf9jb46,,,,,,,
UNLV Special Collections,snv002550,"McWilliams' Townsite, group of men outside businesses (1905)",https://special.library.unlv.edu/ark:/62930/d17s7j68s,1905 Land Auction / Founding,,Yes,Yes,Yes,,
UNLV Special Collections,pho006181,"Squires (WARNING: search hit resolves to 1984-1986, likely wrong item, verify manually) (1984 to 1986)",https://special.library.unlv.edu/ark:/62930/d1th8bn05,Squires / early businessmen,,Yes,Yes,Yes,,
UNLV Special Collections,snv002515,"Division Club photo, men w/ signs (1900 to 1925)",https://special.library.unlv.edu/ark:/62930/d1rx93t7s,County Division Club / Searchlight / county seat fight,,Yes,Yes,Yes,,
UNLV Special Collections,pho019972,Baseball team (Unknown year in the decade of the 1910s),https://special.library.unlv.edu/ark:/62930/d10v89n2q,1909 Clark Co. founded / celebration,,Yes,Yes,Yes,,
UNLV Special Collections,pho006079,Arizona Club (1905 to 1915),https://special.library.unlv.edu/ark:/62930/d10p0wq8s,1911 incorporation campaign / respectable town,,Yes,Yes,Yes,,
UNLV Special Collections,pho014952,Machine shops (1910 to 1919),https://special.library.unlv.edu/ark:/62930/d13j3936d,1911 incorporation campaign / respectable town,,Yes,Yes,Yes,,
UNLV Special Collections,pho004806,Machine shops (1913),https://special.library.unlv.edu/ark:/62930/d1w37kv6r,1911 incorporation campaign / respectable town,,Yes,Yes,Yes,,
UNLV Special Collections,pho004893,Machine shops (1912 to 1914),https://special.library.unlv.edu/ark:/62930/d1542j80r,1911 incorporation campaign / respectable town,,Yes,Yes,Yes,,
UNLV Special Collections,pho023869,"Photograph of a baseball field, Pioche (Nev.), early 1900s [John Janney Photograph Collection on Pioche, Nevada]",https://special.library.unlv.edu/ark:/62930/d18s4jv51,"Manual Additions (pasted by user, 7:45pm Aug 26)",,Yes,Yes,Yes,,
UNLV Special Collections,pho023870,"Photograph of Henry Lee and others, Pioche (Nev.), 1890-1910 [John Janney Photograph Collection on Pioche, Nevada]",https://special.library.unlv.edu/ark:/62930/d1513v223,"Manual Additions (pasted by user, 7:45pm Aug 26)",,Yes,Yes,Yes,,
UNLV Special Collections,pho023872,"Photograph of the Alamo Club, Pioche (Nev.), 1934 [John Janney Photograph Collection on Pioche, Nevada]",https://special.library.unlv.edu/ark:/62930/d1wm1407j,"Manual Additions (pasted by user, 7:45pm Aug 26)",,Yes,Yes,Yes,,
UNLV Special Collections,pho023873,"Photograph of the Price House, Pioche (Nev.), early 1900s [John Janney Photograph Collection on Pioche, Nevada]",https://special.library.unlv.edu/ark:/62930/d1rv0d63d,"Manual Additions (pasted by user, 7:45pm Aug 26)",,Yes,Yes,Yes,,
UNLV Special Collections,pho023874,"Photograph of Henry Lee, Pioche (Nev.), early 1900s [John Janney Photograph Collection on Pioche, Nevada]",https://special.library.unlv.edu/ark:/62930/d1n29pc8x,"Manual Additions (pasted by user, 7:45pm Aug 26)",,Yes,Yes,Yes,,
UNLV Special Collections,pho023875,"Photograph of Henry Lee, Pioche (Nev.), 1890-1910 [John Janney Photograph Collection on Pioche, Nevada]",https://special.library.unlv.edu/ark:/62930/d1h98zk39,"Manual Additions (pasted by user, 7:45pm Aug 26)",,Yes,Yes,Yes,,
UNLV Special Collections,snv000706,"Photograph of the Samuel Newhouse party in Caliente departing for Salt Lake City, Caliente (Nev.), 1906 -- companion image to snv000705, same event [Lincoln County Museum Photograph Collection]",https://special.library.unlv.edu/ark%3A/62930/d16h4d462,,,Yes,Yes,Yes,,
UNLV Special Collections,pho021426,Woman w/house (pho021426-011),,,,,Yes,,,
UNLV Special Collections,pho023921,"Photo of house in Pioche, c. 1900",,,,,,,,
UNLV Special Collections,snv001284,snv001284,,,,,,,,
UNLV Special Collections,snv002494,snv002494,,,,,Yes,,,
UNLV Special Collections,hln001042,hln001042,,,,,Yes,,,
UNLV Special Collections,pho004898,pho004898,,,,,Yes,,,
UNLV Special Collections,pho004442,pho004442.tif,,,,,Yes,,,
UNLV Special Collections,pho004849,pho004849,,,,,Yes,,,
UNLV Special Collections,pho004850,pho004850,,,,,Yes,,,
UNLV Special Collections,pho004851,pho004851,,,,,Yes,,,
UNLV Special Collections,pho004811,pho004811,,,,,Yes,,,
UNLV Special Collections,pho006297,pho006297,,,,,Yes,,,
UNLV Special Collections,pho006299,pho006299,,,,,Yes,,,
UNLV Special Collections,pho006300,pho006300,,,,,Yes,,,
UNLV Special Collections,pho006302,pho006302,,,,,Yes,,,
UNLV Special Collections,pho006095,pho006095,,,,,Yes,,,
UNLV Special Collections,pho006097,pho006097,,,,,Yes,,,
UNLV Special Collections,pho006098,pho006098,,,,,Yes,,,
UNLV Special Collections,pho006101,pho006101,,,,,Yes,,,
UNLV Special Collections,pho006102,pho006102,,,,,Yes,,,
UNLV Special Collections,pho006109,pho006109,,,,,Yes,,,
UNLV Special Collections,pho006110,pho006110,,,,,Yes,,,
UNLV Special Collections,pho006112,pho006112,,,,,Yes,,,
UNLV Special Collections,pho006113,pho006113,,,,,Yes,,,
UNLV Special Collections,pho006115,pho006115,,,,,Yes,,,
UNLV Special Collections,pho006124,pho006124,,,,,Yes,,,
UNLV Special Collections,pho006108,pho006108,,,,,Yes,,,
UNLV Special Collections,pho006173,pho006173,,,,,Yes,,,
UNLV Special Collections,pho006268,pho006268,,,,,Yes,,,
UNLV Special Collections,pho007096,pho007096,,,,,Yes,,,
UNLV Special Collections,pho007099,pho007099,,,,,Yes,,,
UNLV Special Collections,pho007100,pho007100,,,,,Yes,,,
UNLV Special Collections,pho007103,pho007103,,,,,Yes,,,
UNLV Special Collections,pho007104,pho007104,,,,,Yes,,,
UNLV Special Collections,pho007105,pho007105,,,,,Yes,,,
UNLV Special Collections,pho007107,pho007107,,,,,Yes,,,
UNLV Special Collections,pho007111,pho007111,,,,,Yes,,,
UNLV Special Collections,pho007114,pho007114,,,,,Yes,,,
UNLV Special Collections,pho007186,pho007186,,,,,Yes,,,
UNLV Special Collections,pho006876,pho006876,,,,,Yes,,,
UNLV Special Collections,pho006881,pho006881,,,,,Yes,,,
UNLV Special Collections,pho006883,pho006883,,,,,Yes,,,
UNLV Special Collections,pho007462,pho007462,,,,,Yes,,,
UNLV Special Collections,pho007540,pho007540,,,,,Yes,,,
UNLV Special Collections,pho007541,pho007541,,,,,Yes,,,
UNLV Special Collections,pho007542,pho007542,,,,,Yes,,,
UNLV Special Collections,pho007543,pho007543,,,,,Yes,,,
UNLV Special Collections,pho007637,pho007637,,,,,Yes,,,
UNLV Special Collections,pho007638,pho007638,,,,,Yes,,,
UNLV Special Collections,pho007050,pho007050,,,,,Yes,,,
UNLV Special Collections,pho005957,pho005957,,,,,Yes,,,
UNLV Special Collections,pho008158,pho008158,,,,,Yes,,,
UNLV Special Collections,pho012905,pho012905,,,,,Yes,,,
UNLV Special Collections,pho012908,pho012908,,,,,Yes,,,
UNLV Special Collections,pho012909,pho012909,,,,,Yes,,,
UNLV Special Collections,pho012955,pho012955,,,,,Yes,,,
UNLV Special Collections,pho013049,pho013049,,,,,Yes,,,
UNLV Special Collections,pho013081,pho013081,,,,,Yes,,,
UNLV Special Collections,pho013082,pho013082,,,,,Yes,,,
UNLV Special Collections,pho013113,pho013113,,,,,Yes,,,
UNLV Special Collections,pho013121,pho013121,,,,,Yes,,,
UNLV Special Collections,pho013265,pho013265,,,,,Yes,,,
UNLV Special Collections,pho013290,pho013290,,,,,Yes,,,
UNLV Special Collections,pho009786,pho009786,,,,,Yes,,,
UNLV Special Collections,pho013508,pho013508,,,,,Yes,,,
UNLV Special Collections,pho013440,pho013440,,,,,Yes,,,
UNLV Special Collections,pho013441,pho013441,,,,,Yes,,,
UNLV Special Collections,pho013442,pho013442,,,,,Yes,,,
UNLV Special Collections,pho013443,pho013443,,,,,Yes,,,
UNLV Special Collections,pho013445,pho013445,,,,,Yes,,,
UNLV Special Collections,pho013456,pho013456,,,,,Yes,,,
UNLV Special Collections,pho013548,pho013548,,,,,Yes,,,
UNLV Special Collections,pho014335,pho014335,,,,,Yes,,,
UNLV Special Collections,pho018477,pho018477,,,,,Yes,,,
UNLV Special Collections,pho018486,pho018486,,,,,Yes,,,
UNLV Special Collections,pho018508,pho018508,,,,,Yes,,,
UNLV Special Collections,pho018536,pho018536,,,,,Yes,,,
UNLV Special Collections,pho018408,pho018408,,,,,Yes,,,
UNLV Special Collections,pho018457,pho018457,,,,,Yes,,,
UNLV Special Collections,pho015064,pho015064,,,,,Yes,,,
UNLV Special Collections,pho022596,pho022596,,,,,Yes,,,
UNLV Special Collections,pho023735,pho023735,,,,,Yes,,,
UNLV Special Collections,pho025132,pho025132,,,,,Yes,,,
UNLV Special Collections,pho025371,pho025371,,,,,Yes,,,
UNLV Special Collections,pho025374,pho025374,,,,,Yes,,,
UNLV Special Collections,pho025528-001,pho025528 001,,,,,Yes,,,
UNLV Special Collections,pho025528-002,pho025528 002,,,,,Yes,,,
UNLV Special Collections,pho025839,pho025839,,,,,Yes,,,
UNLV Special Collections,pho025842,pho025842,,,,,Yes,,,
UNLV Special Collections,pho026014,,,,,,Yes,,,
UNLV Special Collections,pho028463-001,pho028463 001,,,,,Yes,,,
UNLV Special Collections,pho028463-002,pho028463 002,,,,,Yes,,,
UNLV Special Collections,pho028463-003,pho028463 003,,,,,Yes,,,
UNLV Special Collections,pho028463-004,pho028463 004,,,,,Yes,,,
UNLV Special Collections,pho032945,pho032945,,,,,Yes,,,
UNLV Special Collections,pho033345,pho033345,,,,,Yes,,,
UNLV Special Collections,pho032608,pho032608,,,,,Yes,,,
UNLV Special Collections,snv002495,snv002495,,,,,Yes,,,
UNLV Special Collections,hln000131,hln000131,,,,,Yes,,,
UNLV Special Collections,pho021426-012,pho021426 012,,,,,Yes,,,
UNLV Special Collections,pho021426-011,pho021426 011,,,,,Yes,,,
UNLV Special Collections,pho014583,pho014583,,,,,Yes,,,
UNLV Special Collections,pho018437,pho018437,,,,,Yes,,,
UNLV Special Collections,pho021423,pho021423,,,,,Yes,,,
UNLV Special Collections,pho018445,pho018445,,,,,Yes,,,
UNLV Special Collections,pho019796,pho019796,,,,,Yes,,,
UNLV Special Collections,pho021413,pho021413,,,,,Yes,,,
UNLV Special Collections,pho018153,pho018153,,,,,Yes,,,
UNLV Special Collections,pho021426-004,pho021426 004,,,,,Yes,,,
UNLV Special Collections,pho014694,pho014694,,,,,Yes,,,
UNLV Special Collections,pho014317,pho014317,,,,,Yes,,,
UNLV Special Collections,pho022760,pho022760,,,,,Yes,,,
UNLV Special Collections,pho020545,pho020545,,,,,Yes,,,
UNLV Special Collections,pho015059,pho015059,,,,,Yes,,,
UNLV Special Collections,pho016095,pho016095,,,,,Yes,,,
UNLV Special Collections,pho014563,pho014563,,,,,Yes,,,
UNLV Special Collections,pho022836,pho022836,,,,,Yes,,,
UNLV Special Collections,pho022753,pho022753,,,,,Yes,,,
UNLV Special Collections,pho014949,pho014949,,,,,Yes,,,
UNLV Special Collections,pho014950,pho014950,,,,,Yes,,,
UNLV Special Collections,pho018704,pho018704,,,,,Yes,,,
UNLV Special Collections,pho018705,pho018705,,,,,Yes,,,
UNLV Special Collections,pho014696,pho014696,,,,,Yes,,,
UNLV Special Collections,pho021428-002,pho021428 002,,,,,Yes,,,
UNLV Special Collections,pho021428-001,pho021428 001,,,,,Yes,,,
UNLV Special Collections,pho021428-004,pho021428 004,,,,,Yes,,,
UNLV Special Collections,pho021428-007,pho021428 007,,,,,Yes,,,
UNLV Special Collections,pho021428-008,pho021428 008,,,,,Yes,,,Portait; girl; necklace
UNLV Special Collections,pho021428-011,pho021428 011,,,,,Yes,,,
UNLV Special Collections,pho021428-012,pho021428 012,,,,,Yes,,,Woman; Portrait Lottie Wengert
UNLV Special Collections,pho021428-016,pho021428 016,,,,,Yes,,,
UNLV Special Collections,pho021428-006,pho021428 006,,,,,Yes,,,
UNLV Special Collections,pho021428-009,pho021428 009,,,,,Yes,,,
UNLV Special Collections,pho021428-015,pho021428 015,,,,,Yes,,,
UNLV Special Collections,pho021790,pho021790,,,,,Yes,,,
UNLV Special Collections,pho021799,pho021799,,,,,Yes,,,
UNLV Special Collections,pho021801,pho021801,,,,,Yes,,,
UNLV Special Collections,pho022967,pho022967,,,,,Yes,,,
UNLV Special Collections,pho019828,pho019828,,,,,Yes,,,
UNLV Special Collections,pho018384,pho018384,,,,,Yes,,,
UNLV Special Collections,pho018385,pho018385,,,,,Yes,,,
UNLV Special Collections,pho018386,pho018386,,,,,Yes,,,
UNLV Special Collections,pho018406,pho018406,,,,,Yes,,,
UNLV Special Collections,pho018407,pho018407,,,,,Yes,,,
UNLV Special Collections,pho018422,pho018422,,,,,Yes,,,
UNLV Special Collections,pho018474,pho018474,,,,,Yes,,,
UNLV Special Collections,pho018475,pho018475,,,,,Yes,,,
UNLV Special Collections,pho018476,pho018476,,,,,Yes,,,
UNLV Special Collections,pho018478,pho018478,,,,,Yes,,,
UNLV Special Collections,pho018483,pho018483,,,,,Yes,,,
UNLV Special Collections,pho018501,pho018501,,,,,Yes,,,Aerial; Pioche; Dexter Stables; Marysville; Hardware; J. J. Halpin; Stores
UNLV Special Collections,pho018513,pho018513,,,,,Yes,,,
UNLV Special Collections,pho020527,pho020527,,,,,Yes,,,
UNLV Special Collections,pho020529,pho020529,,,,,Yes,,,
UNLV Special Collections,pho020528,pho020528,,,,,Yes,,,
UNLV Special Collections,pho020535,pho020535,,,,,Yes,,,
UNLV Special Collections,hln000041,hln000041,,,,,Yes,,,
UNLV Special Collections,hln000437,hln000437,,,,,Yes,,,
UNLV Special Collections,hln000011,hln000011,,,,,Yes,,,
UNLV Special Collections,snv002524,snv002524,,,,,Yes,,,
UNLV Special Collections,pho014675,pho014675,,,,,Yes,,,
UNLV Special Collections,pho016203,pho016203,,,,,Yes,,,Mr and Mrs; John S. Park; Car
UNLV Special Collections,pho014425,pho014425,,,,,Yes,,,
UNLV Special Collections,hln000042,hln000042,,,,,Yes,,,
UNLV Special Collections,hln000046,hln000046,,,,,Yes,,,
UNLV Special Collections,hln000054,hln000054,,,,,Yes,,,Water Conservation; Woman; Jean Nevada; Sign Post
UNLV Special Collections,hln000061,hln000061,,,,,Yes,,,Maude Swartwood; Adobo House; Remains; Big Las Vegas Spring
UNLV Special Collections,hln000067,hln000067,,,,,Yes,,,Vegas Wash; Captain Jim Ladd; Stage Wagon
UNLV Special Collections,hln000090,hln000090,,,,,Yes,,,Las Vegas; Squires; Waving; Woman
UNLV Special Collections,hln000102,hln000102,,,,,Yes,,,
UNLV Special Collections,hln000095-02,hln000095 02,,,,,Yes,,,
UNLV Special Collections,hln000095-01,hln000095 01,,,,,Yes,,,
UNLV Special Collections,hln000093a,hln000093a,,,,,Yes,,,
UNLV Special Collections,hln000202,hln000202,,,,,Yes,,,
UNLV Special Collections,hln000194,hln000194,,,,,Yes,,,
UNLV Special Collections,hln000182,hln000182,,,,,Yes,,,
UNLV Special Collections,hln000177,hln000177,,,,,Yes,,,
UNLV Special Collections,hln000176,hln000176,,,,,Yes,,,
UNLV Special Collections,hln000167,hln000167,,,,,Yes,,,Las Vegas Ranch
UNLV Special Collections,hln000165,hln000165,,,,,Yes,,,
UNLV Special Collections,hln000162,hln000162,,,,,Yes,,,
UNLV Special Collections,hln000219,,,,,,Yes,,,
UNLV Special Collections,hln000220,hln000220,,,,,Yes,,,
UNLV Special Collections,hln000462,hln000462.tif,,,,,Yes,,,
UNLV Special Collections,hln000461,hln000461.tif,,,,,Yes,,,
UNLV Special Collections,hln000460,hln000460.tif,,,,,Yes,,,
UNLV Special Collections,hln000319,,,,,,Yes,,,
UNLV Special Collections,hln000298,hln000298.tif,,,,,Yes,,,
UNLV Special Collections,hln000297,hln000297,,,,,Yes,,,
UNLV Special Collections,hln000241,,,,,,Yes,,,
UNLV Special Collections,hln000240,,,,,,Yes,,,
UNLV Special Collections,hln000495,hln000495,,,,,Yes,,,
Utah Historical Society,27082,"Ely, Nevada P.18",https://collections.lib.utah.edu/ark:/87278/s6sb4gh4,,,Yes,Yes,Yes,,
Utah Historical Society,25049,"San Pedro, Los Angeles & Salt Lake RR P.11",https://collections.lib.utah.edu/ark:/87278/s6bv7r2w,,,Yes,Yes,Yes,,
Utah Historical Society,750,"San Pedro, Los Angeles & Salt Lake RR P.2",https://collections.lib.utah.edu/ark:/87278/s6cv4s68,,,Yes,Yes,Yes,,
Wikimedia Commons,82003220,"Brann Boardinghouse, Tonopah, NV, built 1906",https://en.wikipedia.org/wiki/Brann_Boardinghouse,P.42/43,,Yes,,Yes,,
Wikimedia Commons,83001121,"Nortonia Boarding House, Reno, NV",https://en.wikipedia.org/wiki/Nortonia_Boarding_House,P.42/43,,Yes,,Yes,,
Wikimedia Commons,17527202,"Southern Nevada Consolidated Telephone-Telegraph Co. Building, Goldfield, NV, 1906","https://commons.wikimedia.org/wiki/File:Southern_Nevada_Consolidated_Telephone-Telegraph_Company_Building,_Goldfield,_Nevada.jpg",P.119,,Yes,,Yes,,
,campphotoscollection_5365,"campphotoscollection:5365 Downtown Reno, a few people",,,,,,,,
,campphotoscollection_5367,campphotoscollection:5367 Downtown Reno,,,,,,,,
Library of Congress,2012648308,"Goldfield, Nevada street scene, c. 1907",http://hdl.loc.gov/loc.pnp/cph.3a15639,P.51-54,,Yes,Yes,Yes,,
New York Public Library,800387,"NYC street scene, 1910",https://digitalcollections.nypl.org/items/91e81af0-c559-012f-8b4b-58d385a7bc34,,"general ref, no clear page",Yes,Yes,,,"Street Scene; New York City, NY"
Northwest Museum (Ferris Archives),L87-1.5321X-10,"Spokane, 1910, city view",https://ferrisarchives.northwestmuseum.org/Item/Index/3699,,"general ref, no clear page",Yes,Yes,Yes,,
Northwest Museum (Ferris Archives),L87-1.5637X-10,"Spokane, 1910, city view with big bank",https://ferrisarchives.northwestmuseum.org/Item/Index/3702,,"general ref, no clear page",Yes,Yes,,,
San Francisco Public Library,AAA-7143,"Union Square, San Francisco, circa 1910 [San Francisco Subjects Photograph Collection, SFP 162]",https://digitalsf.org/record/17191,,"general ref, no clear page",Yes,Yes,Yes,,"Downtown; San Francisco, CA"
San Francisco Public Library,AAB-6085,"Intersection of Sutter, Sansome and Market Streets, San Francisco, March 28, 1910 [San Francisco Subjects Photograph Collection, SFP 162]",https://digitalsf.org/record/23966,,,Yes,Yes,Yes,,"Downtown; San Francisco, CA"
San Francisco Public Library,DPW-46,"Vicente Street sewer near 30th Ave. ('Brick invert'), San Francisco, July 9, 1910 [San Francisco Department of Public Works Bureau of Engineering Photograph Records, SFP 26]",https://digitalsf.org/record/6563,,,Yes,Yes,Yes,,
San Francisco Public Library,AAB-6092,"East on Market from 4th Street, San Francisco, 1910-1912 (Photographer: H.C. Tibbitts) [San Francisco Subjects Photograph Collection, SFP 162]",https://digitalsf.org/record/23973,,,Yes,,Yes,,
UNLV Special Collections,pho019906,"Photograph of Tonopah, Nevada, 1906 (aerial view including red light district)",http://n2t.net/ark:/62930/d1j67916m,,,Yes,Yes,Yes,,
UNLV Special Collections,pho019905,"Delamar, Nevada, 1907 (panorama)",http://n2t.net/ark:/62930/d1nv99f9p,,,Yes,Yes,Yes,,
UNLV Special Collections,pho019917,"Pioche, Nevada, 1906 (street scene, Clark's Place)",http://n2t.net/ark:/62930/d13x83q56,,,Yes,Yes,Yes,,
UNLV Special Collections,pho004120,Street w/ construction (1910),https://special.library.unlv.edu/ark:/62930/d1pz51k90,Squires / early businessmen,,Yes,Yes,Yes,,
UNLV Special Collections,pho025802,Peter Buol (1911 to 1913),https://special.library.unlv.edu/ark:/62930/d1mk65f9t,Peter Buol / wells / water,,,Yes,Yes,,
UNLV Special Collections,hln000094,Gushing well (Unknown year in the decade of the 1900s (year approximate)),https://special.library.unlv.edu/ark:/62930/d14j0dw83,Peter Buol / wells / water,,Yes,Yes,Yes,,
UNLV Special Collections,hln000062,"Photograph of people at Las Vegas Spring, before 1915",https://special.library.unlv.edu/ark:/62930/d1sf2qb3v,Peter Buol / wells / water,,Yes,Yes,Yes,,
UNLV Special Collections,hln000003,"Photograph of bridge over Vegas Creek, Las Vegas, circa 1900",https://special.library.unlv.edu/ark:/62930/d1610zr3z,Peter Buol / wells / water,,Yes,Yes,Yes,,
UNLV Special Collections,hln000040,Well in stream (1911 to 1949),https://special.library.unlv.edu/ark:/62930/d1mw2cd5h,Peter Buol / wells / water,,,,,,
UNLV Special Collections,hln000221,"Photograph of a drill rig putting down the hole for the first well in the Las Vegas Heights District, circa 1907",https://special.library.unlv.edu/ark:/62930/d13n23d35,Peter Buol / wells / water,,Yes,Yes,Yes,,
UNLV Special Collections,hln000239,"Photograph of artesian well in Paradise Valley, before 1920",https://special.library.unlv.edu/ark:/62930/d1s759j63,Peter Buol / wells / water,,Yes,Yes,Yes,,
UNLV Special Collections,pho013038,Ed Clark age 25 / Forwarding Company (1904 to 1906),https://special.library.unlv.edu/ark:/62930/d1vm4300k,Ed Clark / mining-town boom / Lincoln County,,Yes,Yes,Yes,,
UNLV Special Collections,pho014576,Leon Rockwell (1908),https://special.library.unlv.edu/ark:/62930/d1930nx52,Infrastructure / electricity / sanitation,,Yes,Yes,Yes,,
UNLV Special Collections,pho017850,"Main Street, Caliente (1900 to 1910)",https://special.library.unlv.edu/ark:/62930/d1bk16s9b,Pioche / Lincoln County seat,,Yes,Yes,Yes,,
UNLV Special Collections,pho023866,"Photograph of an aerial view of Pioche (Nev.), early 1900s [John Janney Photograph Collection on Pioche, Nevada]",https://special.library.unlv.edu/ark:/62930/d1p26q89n,"Manual Additions (pasted by user, 7:45pm Aug 26)",,Yes,Yes,Yes,,
UNLV Special Collections,pho023868,"Photograph of an aerial view of Pioche (Nev.), early 1900s [John Janney Photograph Collection on Pioche, Nevada]",https://special.library.unlv.edu/ark:/62930/d1dj58n95,"Manual Additions (pasted by user, 7:45pm Aug 26)",,Yes,Yes,Yes,,
UNLV Special Collections,pho025988,"Photograph of back of First Methodist Church building, Las Vegas (Nev.) -- located at 3rd and Bridger Streets, circa 1900-1925 [Sunnie Gillette Photograph Collection]. See also pho025987 (front view).",https://special.library.unlv.edu/ark%3A/62930/d1mw2cc2m,,,Yes,Yes,Yes,,
UNLV Special Collections,pho006198,"Photograph of Delphine Squires in Las Vegas during construction of Squires house at 407 Fremont St., April 1906 [Charles P. Squires Photograph Collection]",http://n2t.net/ark:/62930/d1ms3k16w,Squires / early businessmen,,Yes,Yes,Yes,,
UNLV Special Collections,PH-00002,"Ed Clark, c. 1932 [pics of Ronnow]",,,,,,,,
UNLV Special Collections (not digitized),,"Leon Rockwell on the Colorado River, 1907 - NOT DIGITIZED",https://special.library.unlv.edu/node/279368,,"general ref, no clear page",,,,,
USC Digital Library,CHS-1876,"Broadway north from Fourth Street, downtown Los Angeles, 1903-1905 [California Historical Society Collection, 1860-1960]",http://doi.org/10.25549/chs-m86,,,Yes,Yes,Yes,,
USC Digital Library,CHS-5247,"Main Street, looking north-east, Riverside, California, circa 1905 (Creator: C.C. Pierce) [California Historical Society Collection, 1860-1960]",http://doi.org/10.25549/chs-m8183,,,Yes,Yes,Yes,,
Wikimedia Commons,8473926,"Street scenery, Goldfield, NV",https://commons.wikimedia.org/wiki/File:Goldfield_NV_-_street_scenery.jpg,P.119,,Yes,,Yes,,
